batch_size,relative_time_s,power_total_W
32,212.10000000000002,1739.1570689814039
32,212.20000000000002,1734.470504560435
32,212.3,1730.9617433847777
32,212.4,1744.306919104039
32,212.5,1745.1879022069616
32,212.60000000000002,1727.973926457784
32,212.70000000000002,1735.2048447718967
32,212.8,1777.8437703911707
32,212.9,1769.4978248936031
32,213.0,1730.9960869631523
32,213.10000000000002,1746.1397174817769
32,213.20000000000002,1739.190468840421
32,213.3,1733.8190952275681
32,213.4,1742.2560301329645
32,213.5,1735.3119844064245
32,213.60000000000002,1738.161591555071
32,213.70000000000002,1747.316454899682
32,213.8,1752.2965742878182
32,213.9,1768.844792666411
32,214.0,1770.7843852484993
32,214.10000000000002,1747.4908768324512
32,214.20000000000002,1755.5791858299638
32,214.3,1747.6227013965708
32,214.4,1777.8929012743713
32,214.5,1786.647526094312
32,214.60000000000002,1914.5097873887107
32,214.70000000000002,1956.5864612478656
32,214.8,1879.665834891507
32,214.9,1866.811006266971
32,215.0,1781.9512275364632
32,215.10000000000002,1982.4212341877767
32,215.20000000000002,2338.280372641231
32,215.3,2240.4956523710393
32,215.4,1917.9722413666295
32,215.5,1792.7588632028937
32,215.60000000000002,1750.7430912773968
32,215.70000000000002,1750.484650254597
32,215.8,1745.6964318078462
32,215.9,1743.0484692790503
32,216.0,1754.2228304369894
32,216.10000000000002,1750.5768035142878
32,216.20000000000002,1795.5703253955717
32,216.3,1788.1077081896765
32,216.4,1728.2526395476457
32,216.5,1728.6409168181742
32,216.60000000000002,1745.4820141253917
32,216.70000000000002,1766.1259449907677
32,216.8,1761.167917504311
32,216.9,1753.1868287921425
32,217.0,1748.2334667735731
32,217.10000000000002,1752.4796918673082
32,217.20000000000002,1757.4014453217537
32,217.3,1753.2979004986166
32,217.4,1757.5135777222836
32,217.5,1738.8516718325566
32,217.60000000000002,1749.3324829889848
32,217.70000000000002,1767.0030054605793
32,217.8,1737.4639704119002
32,217.9,1735.0787500428928
32,218.0,1756.4494496249363
32,218.10000000000002,1741.9621651155578
32,218.20000000000002,1717.3931907904935
32,218.3,1717.1101587843948
32,218.4,1715.6708510691838
32,218.5,1731.9549396598763
32,218.60000000000002,1739.2893266547487
32,218.70000000000002,1734.7757799143155
32,218.8,1727.305315055362
32,218.9,1756.9288803282645
32,219.0,1764.0976925861235
32,219.10000000000002,1729.6286331388142
32,219.20000000000002,1730.0476269770093
32,219.3,1725.0567502695037
32,219.4,1733.0289958376527
32,219.5,1766.6460254203364
32,219.60000000000002,1785.7598596669243
32,219.70000000000002,1852.615693913703
32,219.8,2330.7651482731367
32,219.9,2666.5122771211004
32,220.0,2189.0603036281923
32,220.10000000000002,1751.1031752285667
32,220.20000000000002,1723.3934186688323
